"TSectors","Intensity"
"(National) Major Party",47.4
"Agricultural",18.6
"Business",341.9
"Criminals",299.7
"Dissident",432.4
"Education",136.4
"General Population",2748.5
"Government",1008.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",51.2
"Insurgents",52.2
"International Religious",39.8
"Kashmiri",0
"Labor",87.8
"Legislative",89.7
"Media",70.2
"Medical",105
"Military",68.8
"Muslim",58.2
"National Religious",51
"Nongovernmental Organization (International)",138.2
"Nongovernmental Organizations",94.2
"Opposition Major Party (Out Of Government)",146.8
"Parties",25.9
"Police",0
"Protestors",182.3
"Radicals",62.2
"Rebel",74.2
"Separatists",33.8
"Sikh",0
"Social",2459.9
"Unidentified Forces",133.2
