"TSectors","Intensity"
"(National) Major Party",23.4
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",75.3
"Education",0
"Elite",15.4
"Exiles",0
"General Population",0
"Government",19.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",53.4
"Legislative",22.6
"Media",0
"Medical",0
"Military",25.4
"Municipal",52.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9.4
"Opposition Major Party (Out Of Government)",0
"Parties",17.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",302.8
"Unidentified Forces",23.4
