"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",5.8
"Criminals",0
"Defense",0
"Dissident",60.4
"Education",0
"Far Left",31.4
"Far Right",0
"General Population",61.8
"Government",57.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",19
"International Ethnic",0
"Labor",2.4
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",4.8
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",2.4
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",25.1
"Social",44.9
"South American Indigenous",0
"Unidentified Forces",21.6
