"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",21.4
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",24.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0.200000000000001
"Medical",0
"Military",30.4
"Muslim",20.4
"National Religious",20.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",13
"State Media",0
