"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",42
"Criminals",30
"Defense",0
"Dissident",24.5
"Education",0
"Far Left",0
"Far Right",0
"General Population",200.2
"Government",105.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",82.6
"Insurgents",0
"International Ethnic",0
"Labor",26
"Legislative",14
"Local",0
"Marines",0
"Media",15
"Medical",0
"Military",37
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",19
"Parties",20
"Police",26
"Protestors",15
"Provincial",0
"Rebel",66.3
"Social",0
"South American Indigenous",0
"Unidentified Forces",25
