"TSectors","Intensity"
"Agricultural",0
"Army",19.9
"Banned Parties",0
"Center Left",0
"Criminals",36.2
"Dissident",36.7
"Education",19.3
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",47.7
"Government",0
"Human Rights IGOs",22.7
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",191.1
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",24.7
"Nongovernmental Organizations",0
"Police",37.2
"Protestors",31.7
"Radicals",0
"Radio News",0
"Rebel",0
"Social",40.5
"State-Owned Science",0
"Sunni",15.7
"Unidentified Forces",31.7
