"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",0
"Education",0
"General Population",179.6
"Government",28.9
"Government Major Party (In Government)",216.6
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",213.6
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",216.6
"Provincial",0
"Rebel",227.6
"Refugees",216.6
"Social",243.2
"Unidentified Forces",0
"Women",0
