"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",82.3
"Dissident",24.3
"Education",35.3
"Elite",16.1
"Ethnic NGOs",0
"General Population",0
"Government",82.5
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",36.3
"Legal",32.8
"Media",21.3
"Medical",0
"Military",22.3
"National",0
"National Religious",24.3
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",39.9
"Protestors",48.3
"Radicals",0
"Rebel",0
"Social",351.6
"South American Indigenous",0
"Unidentified Forces",0
