"TSectors","Intensity"
"Agricultural",11
"Business",0
"Christian",0
"Criminals",0
"Dissident",150
"Education",0
"Elections Ministry",1
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",3
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",1
"Municipal",0
"National Religious",8.8
"Nongovernmental Organization (International)",1
"Nongovernmental Organizations",0
"Police",21
"Protestors",51
"Radicals",0
"Rebel",11
"Separatists",0
"Social",151.1
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",36
