"TSectors","Intensity"
"Agricultural",0
"Banned Parties",63
"Business",0
"Criminals",67.8
"Defense",0
"Dissident",169.6
"Education",0
"Elite",99
"Executive",66.6
"General Population",728.2
"Government",1473.6
"Intelligence Ministry",0
"Interior",81.5
"International Religious",0
"Judicial",71.5
"Kurd (Ethnic Group)",93.2
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",65.6
"National Religious",0
"Nongovernmental Organizations",61
"Parties",145.5
"Police",391.2
"Protestors",0
"Provincial",98
"Radicals",0
"Rebel",123.6
"Social",1218.9
"Sunni",146.8
"Unidentified Forces",106
