"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",116.7
"Education",0
"Exiles",0
"Finance",79.2
"General Population",0
"Government",340.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",12.8
"International Religious",14.8
"Local",0
"Media",36.8
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",429.9
"State Media",0
"Unidentified Forces",0
"Uyghur",0
