"TSectors","Intensity"
"(National) Major Party",38.2
"Army",0
"Business",48.2
"Criminals",54.2
"Dissident",59.2
"Education",0
"Executive",44.2
"Fundamentalist",102.6
"General Population",0
"Government",618.3
"Ideological",0
"Insurgents",170.2
"Intelligence Ministry",0
"International Religious",0
"Judicial",43.2
"Labor",31.2
"Legal",0
"Legislative",56.2
"Local",94.7
"Media",0
"Medical",0
"Military",396.1
"Municipal",0
"National Religious",54.2
"Nongovernmental Organizations",0
"Parties",41.2
"Police",0
"Protestors",84.2
"Provincial",0
"Radicals",0
"Rebel",170.8
"Social",1092
"Sunni",271.5
"Unidentified Forces",173.4
