"TSectors","Intensity"
"Business",20
"Center Left",0
"Criminals",0
"Dissident",31
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",18
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",10
"Police",37
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",112.9
"Unidentified Forces",62
"Upper House",0
