"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",72
"Dissident",17
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",119.4
"Government",85.3
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",7
"Legal",0
"Legislative",25
"Local",16
"Media",0
"Medical",0
"Military",1
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",36
"Nongovernmental Organizations",0
"Police",15.8
"Protestors",4
"Provincial",0
"Rebel",0
"Refugees",12.5
"Social",92.6
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
