"TSectors","Intensity"
"Army",60
"Business",112.4
"Center Left",0
"Christian",0
"Criminals",450.6
"Dissident",29.5
"Education",597.8
"Elections Ministry",3
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",2839.5
"Government",187.9
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",13.9
"Lower House",0
"Medical",20.6
"Military",0
"Military Intelligence",56.8
"Muslim",122.9
"National Religious",4
"Parties",324.8
"Police",153.5
"Protestors",0
"Radicals",0
"Rebel",186.4
"Separatists",0
"Social",5.3
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",54
