"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",40
"Criminals",41
"Dissident",496
"Education",17
"Executive",0
"Fundamentalist",0
"General Population",331.3
"Government",838.1
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",112
"Legal",0
"Legislative",22
"Local",0
"Media",15
"Medical",44
"Military",263.2
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",99.8
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",565.1
"Sunni",202.7
"Unidentified Forces",296
