"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",65
"Dissident",141.4
"Education",0
"Executive",29.8
"Fundamentalist",0
"General Population",677
"Government",507.8
"Ideological",265.6
"Insurgents",0
"Intelligence Ministry",0
"International Religious",473
"Judicial",37
"Labor",61
"Legal",0
"Legislative",5
"Local",23
"Media",0
"Medical",0
"Military",364.4
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",12
"Police",139.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",65
"Social",482.1
"Sunni",0
"Unidentified Forces",304.5
