"TSectors","Intensity"
"(National) Minor Party",109.1
"Agricultural",0
"Business",105.7
"Communist",0
"Criminals",124.1
"Dissident",155.1
"Education",0
"Environment Ministry",0
"General Population",0
"Government",84.5
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",110.1
"Insurgents",0
"Labor",110.1
"Legislative",114.8
"Media",108.1
"Medical",0
"Military",132.1
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",110.1
"Police",155.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",0
"Transportation Business",0
"Unidentified Forces",0
"Women",0
