"TSectors","Intensity"
"Business",0
"Cabinet",1.2
"Criminals",9.1
"Dissident",401.6
"Education",0
"Elite",0
"Executive",0
"Executive Office",2.8
"Exiles",0
"Foreign Ministry",0
"General Population",357.8
"Government",53.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",0
"Labor",1.6
"Legal",0
"Legislative",0.6
"Media",0
"Medical",0
"Military",339.5
"Muslim",95.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",11.1
"Police",0
"Protestors",0
"Rebel",0
"Refugees",0
"Social",119.6
"Unidentified Forces",535.4
