"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",29.2
"Criminals",90.2
"Dissident",8.8
"Education",0.199999999999999
"Exiles",0
"Finance",4.2
"General Population",461.9
"Government",96.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",12.2
"Media",17.2
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",26.2
"Nongovernmental Organizations",62
"Police",0
"Protestors",13
"Provincial",21.7
"Radicals",0
"Rebel",0
"Separatists",0
"Social",127.3
"State Media",0
"Unidentified Forces",0
"Uyghur",0
