"TSectors","Intensity"
"(National) Major Party",198.1
"Agricultural",0
"Business",0
"Criminals",0
"Dissident",476.5
"Education",80.8
"General Population",2181.1
"Government",1466.1
"Government Major Party (In Government)",1.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",37.8
"Kashmiri",0
"Labor",0
"Legislative",64.1
"Media",0
"Medical",0
"Military",0
"Muslim",9.8
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",140.5
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",0
"Protestors",770.8
"Radicals",25.8
"Rebel",79
"Separatists",0
"Sikh",0
"Social",2728.3
"Unidentified Forces",73.1
