"TSectors","Intensity"
"Agricultural",0
"Buddhist",68.4
"Criminals",0
"Defense",0
"Dissident",120.9
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",59.4
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",0
"Muslim",135.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",28.4
"Refugees",46.4
"Separatists",47.4
"Social",598.4
"State Media",0
