"TSectors","Intensity"
"Army",0
"Business",103.7
"Center Left",0
"Christian",40.8
"Criminals",0
"Dissident",268.3
"Education",0
"Elections Ministry",48.9
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",1629.9
"Government",585.6
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",204
"Labor",0
"Lower House",0
"Medical",76.3
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",63.8
"Parties",0
"Police",160.4
"Protestors",24.2
"Radicals",0
"Rebel",41.8
"Separatists",0
"Social",232.9
"State Owned Enterprises",36.8
"State-Owned Heavy Industrial",0
"Unidentified Forces",162.8
