"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",67
"Dissident",82.5
"Education",17
"Elite",3
"Exiles",8
"General Population",389.6
"Government",50.5
"Government Major Party (In Government)",12.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",13
"International Religious",0
"Judicial",7
"Labor",0
"Legislative",0
"Media",13.6
"Medical",0
"Military",23
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",30
"Opposition Major Party (Out Of Government)",0
"Parties",12.2
"Police",111.9
"Protestors",26.5
"Radicals",0
"Rebel",0
"Social",75.1
"Unidentified Forces",18
