"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",51.7
"Criminals",0
"Dissident",42
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",18.6
"Government",19
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",12
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",48
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",14.2
"Protestors",19
"Provincial",0
"Rebel",34.6
"Social",0
"Transportation Business",0
"Unidentified Forces",12
