"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",34
"Arab",0
"Beja",0
"Business",0
"Criminals",16
"Dissident",11.6
"Education",0
"General Population",0
"Government",112.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",6
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33
"Police",17.5
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",356.6
"Unidentified Forces",27
"Women",0
