"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",85.5
"Criminals",79.5
"Dissident",126.5
"Education",0
"Exiles",0
"Finance",0
"General Population",111.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",93.5
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",0
"Media",70.5
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",70.5
"Nongovernmental Organizations",0
"Police",69.9
"Protestors",18.7
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",215.5
"State Media",0
"Unidentified Forces",0
"Uyghur",0
