"TSectors","Intensity"
"(National) Minor Party",134
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",24.2
"Education",0
"Far Left",20
"Far Right",0
"General Population",36
"Government",132.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",32.6
"Insurgents",58
"International Ethnic",0
"Labor",15
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",6
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",5
"Police",16
"Protestors",6
"Provincial",232.6
"Rebel",20
"Social",244
"South American Indigenous",326.5
"Unidentified Forces",16
