"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",5
"Dissident",0
"Education",0
"Elections Ministry",0
"General Population",42
"Government",41
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",9
"Military",16.5
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",3
"Parties",0
"Police",8.5
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",4
"Separatists",33
"Social",0
"State Media",0
"Unidentified Forces",20
