"TSectors","Intensity"
"(National) Major Party",12.2
"Agricultural",10
"Buddhist",0
"Business",0
"Criminals",94
"Dissident",64
"Education",0
"Elite",15.6
"Exiles",0
"General Population",167.2
"Government",2
"Government Major Party (In Government)",21
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",19
"Legislative",24.5
"Media",0
"Medical",0
"Military",10
"Municipal",0
"Muslim",38.2
"National Religious",9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",26
"Opposition Major Party (Out Of Government)",0
"Parties",9.8
"Police",23.6
"Protestors",19.5
"Radicals",10
"Rebel",10
"Social",411.1
"Unidentified Forces",30
