"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",352.1
"Education",0
"Executive Office",0
"General Population",144.6
"Government",153.8
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",314.1
"Labor",67.6
"Legal",16.6
"Local",0
"Media",12.6
"Military",913.1
"Municipal",37.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21.6
"Parties",9.2
"Police",41.6
"Protestors",26.6
"Radicals",0
"Rebel",31.6
"Refugees",0
"Separatists",74.2
"Social",411.7
"Unidentified Forces",42.6
