"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",143.2
"Education",0
"Far Left",0
"Far Right",0
"General Population",117.5
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",91.5
"Insurgents",50.1
"International Ethnic",0
"Labor",0
"Legislative",91.5
"Local",90.5
"Marines",0
"Media",0
"Medical",0
"Military",193.7
"Municipal",98.1
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",89.5
"Parties",0
"Police",312.2
"Protestors",0
"Provincial",0
"Rebel",107.5
"Social",256.7
"South American Indigenous",0
"Unidentified Forces",112.5
