"TSectors","Intensity"
"(National) Major Party",44.2
"Agricultural",52.2
"Business",99.3
"Criminals",0
"Dissident",655.4
"Education",50
"General Population",0
"Government",623.9
"Government Major Party (In Government)",0
"Human Rights IGOs",57.2
"Human Rights NGOs",0
"Ideological",11.2
"Insurgents",19.2
"International Religious",27.2
"Kashmiri",0
"Labor",63.2
"Legislative",0
"Media",0
"Medical",26.8
"Military",0
"Muslim",14.2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",32.2
"Opposition Major Party (Out Of Government)",67.9
"Parties",13.1
"Police",856.8
"Protestors",556.3
"Radicals",0
"Rebel",27.2
"Separatists",83.2
"Sikh",17.2
"Social",4030.5
"Unidentified Forces",55.5
