"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",23.6
"Communist",0
"Criminals",24.8
"Dissident",0
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",43.3
"Government",29.9
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",27.6
"Labor",0
"Legal",27.6
"Local",0
"Media",25.6
"Medical",0
"Military",36.6
"Municipal",37.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",32.6
"Protestors",0
"Provincial",0
"Rebel",0
"Social",27.6
"Transportation Business",0
"Unidentified Forces",29.6
