"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",505.1
"Education",0
"Executive Office",0
"General Population",277.8
"Government",312.3
"Government Major Party (In Government)",14
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",23.6
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",13.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",35.6
"Nongovernmental Organizations",27.6
"Parties",22.6
"Police",584.1
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",155.4
"Unidentified Forces",23.6
