"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",0
"Dissident",3.7
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",22.1
"Government",0
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",13.7
"Muslim",3.9
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",12.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",11.2
"Social",13.7
"Unidentified Forces",0.7
