"TSectors","Intensity"
"(National) Major Party",5
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",58
"Dissident",0
"Education",3
"Elite",3
"Exiles",0
"General Population",48
"Government",19.8
"Government Major Party (In Government)",3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",13
"International Religious",0
"Judicial",16
"Labor",0
"Legislative",8
"Media",0
"Medical",0
"Military",3
"Municipal",3
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",3
"Parties",9
"Police",12.3
"Protestors",0
"Radicals",0
"Rebel",12
"Social",180.1
"Unidentified Forces",6
