"TSectors","Intensity"
"(National) Major Party",48.1
"Agricultural",0
"Business",117.8
"Criminals",493
"Dissident",0
"Education",45.4
"General Population",4329.7
"Government",719.6
"Government Major Party (In Government)",0
"Human Rights IGOs",102.5
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",3.6
"Kashmiri",0
"Labor",91.4
"Legislative",57.8
"Media",77.2
"Medical",10
"Military",14.6
"Muslim",22
"National Religious",21
"Nongovernmental Organization (International)",7.2
"Nongovernmental Organizations",13
"Opposition Major Party (Out Of Government)",53.6
"Parties",28.2
"Police",187.2
"Protestors",89.2
"Radicals",0
"Rebel",15
"Separatists",12
"Sikh",0
"Social",217.2
"Unidentified Forces",32
