"TSectors","Intensity"
"Business",0
"Criminals",14
"Defense",0
"Dissident",27
"Education",20.6
"Elite",8
"Executive",37.2
"Executive Office",0
"General Population",517.2
"Government",277.5
"Human Rights IGOs",0
"Human Rights NGOs",30
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",5
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",11
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",67.5
"Protestors",66
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",10
"Shia",52.6
"Social",48.4
"Unidentified Forces",128.4
