"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",67.9
"Criminals",0
"Defense",0
"Dissident",108.2
"Education",66.9
"Elite",0
"Executive",30.7
"General Population",0
"Government",896.8
"Intelligence Ministry",56.9
"Interior",116.9
"International Religious",159.7
"Judicial",66.9
"Kurd (Ethnic Group)",0
"Labor",77.9
"Legal",56.9
"Legislative",0
"Local",28.9
"Media",0
"Medical",46.9
"Military",598
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",62.9
"Parties",0
"Police",100.5
"Protestors",33.9
"Provincial",0
"Radicals",0
"Rebel",161.9
"Social",2647
"Sunni",0
"Unidentified Forces",128.9
