"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",3.2
"Dissident",0
"General Population",37.8
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",19.2
"Local",0
"Media",22.2
"Military",8.2
"Muslim",8.2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",66.9
"State-Owned Transportation",0
"Unidentified Forces",7.2
