"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",48.4
"Defense",0
"Dissident",34.8
"Education",0
"Far Left",24.8
"Far Right",0
"General Population",242.6
"Government",108.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",141.8
"Insurgents",0
"International Ethnic",60.8
"Labor",0
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",30.8
"Police",23.8
"Protestors",0
"Provincial",0
"Rebel",70
"Social",82.8
"South American Indigenous",0
"Unidentified Forces",0
