"TSectors","Intensity"
"(National) Major Party",13.4
"Banned Parties",0
"Christian",0
"Criminals",12.4
"Dissident",10.7
"Education",0
"Elections Ministry",0
"General Population",54
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",15.4
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",22.4
"Municipal",0
"National Religious",17.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",28.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",18.6
"State Media",0
"Unidentified Forces",0
