"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",148
"Criminals",577.5
"Dissident",471.7
"Education",216.7
"General Population",0
"Government",1964.8
"Government Major Party (In Government)",64.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",30.3
"Insurgents",0
"International Religious",162.9
"Kashmiri",5.49999999999999
"Labor",99.6
"Legislative",0
"Media",308.8
"Medical",12.5
"Military",0
"Muslim",20
"National Religious",92.1
"Nongovernmental Organization (International)",306.1
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",114.3
"Parties",19.5
"Police",0
"Protestors",40.5
"Radicals",0
"Rebel",44.1
"Separatists",7.49999999999999
"Sikh",0
"Social",7422.8
"Unidentified Forces",149
