"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",31.6
"Center Right",0
"Centrist",0
"Criminals",58.6
"Dissident",102.2
"Education",24.6
"Executive",3.8
"General Population",342.4
"Government",97.8
"Human Rights IGOs",30.6
"Human Rights NGOs",0
"Insurgents",24.6
"International Ethnic",13.6
"International Religious",14.6
"Labor",0
"Local",0
"Media",13.6
"Medical",0
"Military",262.3
"Muslim",2.6
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16.6
"Parties",8.1
"Police",188.8
"Protestors",10.6
"Provincial",13.6
"Radicals",34.6
"Rebel",24.6
"Social",348.3
"Unidentified Forces",94.6
