"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",53
"Business",0
"Criminals",62.5
"Defense",0
"Dissident",13.2
"Education",65.5
"Far Left",0
"Far Right",0
"General Population",81.5
"Government",52.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Ethnic",0
"Labor",39.5
"Legislative",0
"Local",46.5
"Marines",0
"Media",0
"Medical",47.5
"Military",52.5
"Municipal",46.5
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",89.3
"South American Indigenous",0
"Unidentified Forces",0
