"TSectors","Intensity"
"Agricultural",0
"Banned Parties",158.6
"Business",0
"Criminals",61
"Defense",0
"Dissident",0
"Education",0
"Elite",10
"Executive",14
"General Population",580.1
"Government",213.2
"Intelligence Ministry",0
"Interior",6.4
"International Religious",6
"Judicial",12
"Kurd (Ethnic Group)",7.2
"Labor",54.6
"Legal",0
"Legislative",0
"Local",17.2
"Media",14
"Medical",0
"Military",58
"Muslim",0
"National Religious",83.4
"Nongovernmental Organizations",0
"Parties",62.7
"Police",90
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",10
"Social",225
"Sunni",12
"Unidentified Forces",51
