"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",30.4
"Criminals",0
"Dissident",43
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",67.4
"Government",0
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",37.4
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",37.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",87.4
"Separatists",0
"Social",56.4
"Unidentified Forces",97.4
