"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",140.3
"Education",0
"Far Left",0
"Far Right",0
"General Population",221.3
"Government",102.1
"Human Rights IGOs",93.3
"Human Rights NGOs",0
"Ideological",91.3
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",81.9
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",116.7
"South American Indigenous",0
"Unidentified Forces",0
