"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",105.4
"Dissident",86.4
"Education",75.8
"Exiles",0
"Finance",52.7
"General Population",134.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",73.4
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",123.4
"Nongovernmental Organizations",123.8
"Police",89.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",191.6
"State Media",0
"Unidentified Forces",0
"Uyghur",0
