"TSectors","Intensity"
"(National) Major Party",0
"Army",29.4
"Business",0
"Criminals",0
"Dissident",332.6
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",582.8
"Government",540
"Ideological",243.6
"Insurgents",0
"Intelligence Ministry",0
"International Religious",146.4
"Judicial",17
"Labor",0
"Legal",0
"Legislative",6.4
"Local",50
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",7.4
"Parties",3.6
"Police",307.2
"Protestors",19.4
"Provincial",0
"Radicals",0
"Rebel",0
"Social",642.3
"Sunni",0
"Unidentified Forces",156
