"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",38.1
"Criminals",0
"Dissident",49.1
"Education",18.9
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",46.5
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",53.1
"Information",39.1
"International Ethnic",39.5
"Kurd (Ethnic Group)",49.1
"Labor",38.1
"Labor NGOs",0
"Legal",38.1
"Media",33.7
"Military",36.1
"Military Intelligence",0
"National",32.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",43.1
"Police",66.1
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",44.1
"Social",162.6
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",44.1
