"TSectors","Intensity"
"Agricultural",38.2
"Business",31.2
"Catholic",0
"Criminals",61.2
"Dissident",58.2
"Education",29.2
"Entertainment",0
"Environment Ministry",34.2
"General Population",131.5
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",24.8
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",161.2
"Nilotic",31.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",257.7
"Protestors",54.5
"Provincial",0
"Rebel",0
"Refugees",0
"Social",278
"Television Entertainment",0
"Unidentified Forces",44.2
"Upper House",0
