"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",38.6
"Center Right",0
"Communist",62.6
"Criminals",42.6
"Dissident",47.6
"Education",42.6
"Elite",26.4
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",108.2
"Government",92.7
"Human Rights IGOs",0
"Ideological",35.6
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",74.1
"Local",0
"Media",0
"Medical",0
"Military",94.1
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",121.1
"Protestors",58.2
"Provincial",0
"Rebel",42.6
"Social",0
"Transportation Business",0
"Unidentified Forces",17.8
