"TSectors","Intensity"
"(National) Minor Party",6.4
"Agricultural",0
"Business",9.4
"Center Right",0
"Communist",0
"Criminals",34.6
"Dissident",0
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",3.9
"General Population",34.4
"Government",51
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",21.4
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",14.9
"Protestors",31.4
"Provincial",0
"Rebel",0
"Social",17.9
"Transportation Business",0
"Unidentified Forces",0
